"date","iso_code","new_cases_per_million","new_cases_smoothed_per_million","new_deaths_smoothed_per_million","cases_growth","deaths_growth","vaccine_growth","Policy_change","Restrict","Isolamento_14","Residential","Closure","stayhome_growth","stayhome_growth_7","stayhome_growth_14","total_deaths","Stay_at_home","Stay_at_home_federal","C1","C2","C6","C1_Flag","C2_Flag","C6_Flag","total_deaths_per_million","total_cases_per_million","cases_growth_after14","Policy","cases_rolling_14","cum_negative_day","y.max","delta","Pico","nPico","Onda","Strigency_type"
2020-03-29,"ARG",1.1062857142852,0.773142857144219,0.0149999999999927,6.71076202287781,6.21468926553819,NA,0,FALSE,"Rígido",27,2.875,-6.89655172413793,0,200,6.92857142857143,TRUE,TRUE,3,3,3,1,1,1,0.153285714284508,7.03771428567479,8.71583834547018,"Sem mudanças",NA,NA,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-03-30,"ARG",1.20742857142806,0.880357142858505,0.0190714285714213,9.14256198347532,23.6702127659626,NA,0,FALSE,"Rígido",28,2.875,3.7037037037037,-12.5,366.666666666667,8.42857142857143,TRUE,TRUE,3,3,3,1,1,1,0.186499999998794,8.24514285710336,-0.643825423016087,"Sem mudanças",NA,NA,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-01,"ARG",1.54085714285663,1.15642857142993,0.0278571428571356,-1.11391244556535,3.9711191335746,NA,0,FALSE,"Rígido",27,2.875,-10,-3.57142857142857,125,12.0714285714286,TRUE,TRUE,3,3,3,1,1,1,0.267142857141651,11.3443571428176,13.573540280861,"Sem mudanças",NA,NA,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-02,"ARG",1.6372857142852,1.28121428571565,0.0334999999999927,6.2581123678864,26.9097222222261,NA,0,FALSE,"Rígido",29,2.875,7.40740740740742,-3.33333333333333,123.076923076923,14.4285714285714,TRUE,TRUE,3,3,3,1,1,1,0.319357142855937,12.9817142856748,3.52715322292081,"Sem mudanças",NA,NA,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-03,"ARG",1.79692857142806,1.41192857142993,0.0391428571428499,9.75045807521466,9.02872777017887,NA,0,FALSE,"Rígido",31,2.875,6.89655172413792,-3.125,6.89655172413792,17,TRUE,TRUE,3,3,3,1,1,1,0.376285714284508,14.7786428571034,-2.36665933306149,"Sem mudanças",NA,NA,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-05,"ARG",1.87271428571377,1.66521428571565,0.0495714285714213,-8.35430648769786,2.54629629629655,NA,0,FALSE,"Queda",26,2.875,-3.70370370370371,-3.70370370370371,-3.70370370370371,22.6428571428571,TRUE,TRUE,3,3,3,1,1,1,0.501071428570223,18.6949285713891,6.19683242271405,"Sem mudanças",NA,NA,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-06,"ARG",1.98021428571377,1.77564285714422,0.054785714285707,5.74033107025866,10.0451467268632,NA,0,FALSE,"Queda",26,2.875,0,-7.14285714285714,-18.75,25.7857142857143,TRUE,TRUE,3,3,3,1,1,1,0.570571428570223,20.6752142856748,-0.0716379029632064,"Sem mudanças",2.82348672416533,NA,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-07,"ARG",1.96121428571377,1.83321428571565,0.0604285714285641,-0.959492118457839,13.6410256410268,NA,0,FALSE,"Queda",25,2.875,-3.84615384615384,-16.6666666666667,-19.3548387096774,29.3571428571429,TRUE,TRUE,3,3,3,1,1,1,0.649571428570223,22.6364999999605,1.15354535975001,"Sem mudanças",2.59608609559697,NA,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-08,"ARG",2.09871428571377,1.91285714285851,0.0669999999999927,7.01096259606113,10.018050541517,NA,0,FALSE,"Queda",24,2.875,-4,-11.1111111111111,-14.2857142857143,33.2857142857143,TRUE,TRUE,3,3,3,1,1,1,0.736499999998794,24.7352857142462,1.8523291025067,"Sem mudanças",1.77399885870149,NA,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-09,"ARG",2.04342857142806,1.9708571428585,0.073785714285707,-2.63426587706823,14.5200984413463,NA,0,FALSE,"Queda",27,2.875,12.5,-6.89655172413793,-10,37.7857142857143,TRUE,TRUE,3,3,3,1,1,1,0.836071428570223,26.7787857142462,14.76737198343,"Sem mudanças",1.36011272548571,NA,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-10,"ARG",2.19042857142806,2.02707142857279,0.0812142857142784,7.19379194631053,9.4555873925507,NA,0,FALSE,"Rígido",35,2.875,29.6296296296296,12.9032258064516,9.375,42.7142857142857,TRUE,TRUE,3,3,3,1,1,1,0.945071428570223,28.9692857142462,-0.487791434713214,"Sem mudanças",1.35573558654483,NA,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-11,"ARG",2.0307857142852,2.02521428571565,0.0870714285714213,-7.2882019174347,-5.82460732984325,NA,0,FALSE,"Queda",27,2.875,-22.8571428571429,0,-6.89655172413793,47.3571428571429,TRUE,TRUE,3,3,3,1,1,1,1.04778571428451,31.0001428571034,10.6012351491339,"Sem mudanças",0.654157302389268,NA,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-12,"ARG",2.2077857142852,2.07307142857279,0.0940714285714213,8.71583834547018,9.24252953439941,NA,0,FALSE,"Queda",25,2.875,-7.40740740740741,-3.84615384615384,-7.40740740740741,52.4285714285714,TRUE,TRUE,3,3,3,1,1,1,1.15999999999879,33.2079999999605,-3.04729949670787,"Sem mudanças",1.33328957720697,0,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-13,"ARG",2.19357142857091,2.10357142857279,0.100857142857136,-0.643825423016087,4.19847328244296,NA,0,FALSE,"Queda",25,2.875,0,-3.84615384615384,-10.7142857142857,57.7142857142857,TRUE,TRUE,3,3,3,1,1,1,1.27692857142737,35.4016428571034,2.57231404958727,"Sem mudanças",1.05557515093898,0,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-16,"ARG",2.27264285714234,2.14607142857279,0.116499999999993,3.52715322292081,-4.79041916167686,NA,0,FALSE,"Queda",26,2.875,8.33333333333333,-3.70370370370371,-10.3448275862069,74.6428571428571,TRUE,TRUE,3,3,3,1,1,1,1.65142857142737,41.8023571428176,0.814603984689533,"Sem mudanças",1.08926805692074,0,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-17,"ARG",2.21885714285663,2.15014285714422,0.119928571428564,-2.36665933306149,6.34648370497457,NA,0,FALSE,"Queda",28,2.875,7.69230769230769,-20,-9.67741935483871,80.6428571428571,TRUE,TRUE,3,3,3,1,1,1,1.78414285714165,44.0212857142462,0.323695482866104,"Sem mudanças",0.370820764580092,0,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-18,"ARG",2.06557142857091,2.15514285714422,0.12464285714285,-6.90831831058619,2.36559139784958,NA,0,FALSE,"Queda",26,2.875,-7.14285714285714,-3.70370370370371,-3.70370370370371,86.7857142857143,TRUE,TRUE,3,3,3,1,1,1,1.92007142857022,46.0868571428176,3.22165886320136,"Sem mudanças",0.742719330769771,0,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-19,"ARG",2.19357142857091,2.15307142857279,0.128499999999993,6.19683242271405,2.310924369748,NA,0,FALSE,"Queda",25,2.875,-3.84615384615384,0,-3.84615384615384,93.0714285714286,TRUE,TRUE,3,3,3,1,1,1,2.05914285714165,48.2804999999605,1.09285764647835,"Sem mudanças",0.447752493115916,0,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-20,"ARG",2.19199999999949,2.15285714285851,0.13164285714285,-0.0716379029632064,0,NA,0,FALSE,"Queda",24,2.875,-4,-4,-7.69230769230769,99.3571428571429,TRUE,TRUE,3,3,3,1,1,1,2.19821428571308,50.4724999999605,0.102292276933125,"Sem mudanças",0.937451634022749,0,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-21,"ARG",2.2172857142852,2.19350000000136,0.135214285714278,1.15354535975001,3.3880903490761,NA,0,FALSE,"Queda",23,2.875,-4.16666666666666,-4.16666666666666,-8,105.857142857143,TRUE,TRUE,3,3,3,1,1,1,2.34207142857022,52.6898571428176,2.21097124808436,"Sem mudanças",0.373077751109845,0,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-22,"ARG",2.25835714285663,2.20257142857279,0.136571428571421,1.8523291025067,-2.18470705064557,NA,0,FALSE,"Queda",23,2.875,0,-4.16666666666666,-4.16666666666666,112.214285714286,TRUE,TRUE,3,3,3,1,1,1,2.48271428571308,54.9482857142462,3.77187002953936,"Sem mudanças",0.442186387244287,0,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-24,"ARG",2.57921428571377,2.29971428571565,0.141999999999993,-0.487791434713214,1.06847984458478,NA,0,FALSE,"Queda",27,2.875,12.5,-3.57142857142857,-22.8571428571429,125.571428571429,TRUE,TRUE,3,3,3,1,1,1,2.77828571428451,60.1194285713891,3.51090153602003,"Sem mudanças",0.420365361550041,0,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-26,"ARG",2.76571428571377,2.4938571428585,0.148857142857136,-3.04729949670787,0,NA,0,FALSE,"Rígido",25,2.875,-3.84615384615384,0,0,140.142857142857,TRUE,TRUE,3,3,3,1,0,1,3.10071428571308,65.7377857142462,7.31348352768146,"Sem mudanças",0.667473717231458,0,NA,NA,FALSE,0,"Início ao 1o pico","High"
2020-04-27,"ARG",2.83685714285663,2.58600000000136,0.151571428571421,2.57231404958727,-1.94862710363158,NA,-0.25,FALSE,"Queda",24,2.625,-4,0,-4,147.285714285714,FALSE,FALSE,3,3,2,1,0,1,3.25878571428451,68.5746428571034,6.20951577170681,"Flexibilização",1.16823161633998,0,NA,NA,FALSE,0,"Início ao 1o pico","Medium"
2020-04-28,"ARG",2.9237857142852,2.68692857142993,0.154785714285707,3.06425621915656,4.96838301716367,NA,0,FALSE,"Queda",20,2.625,-16.6666666666667,-13.0434782608696,-16.6666666666667,154.785714285714,FALSE,FALSE,3,3,2,1,0,1,3.42471428571308,71.4984285713891,7.07616512376437,"Sem mudanças",0.883527246723574,0,NA,NA,FALSE,0,"Início ao 1o pico","Medium"
2020-04-29,"ARG",2.91114285714234,2.78021428571565,0.157928571428564,-0.432413944739041,-1.89328743545618,NA,0,FALSE,"Queda",21,2.625,5,-8.69565217391305,-12.5,162.142857142857,FALSE,FALSE,3,3,2,1,0,1,3.58749999999879,74.4095714285319,6.48608534322908,"Sem mudanças",1.15806352761661,0,NA,NA,FALSE,0,"Início ao 1o pico","Medium"
2020-04-30,"ARG",2.93485714285663,2.82921428571565,0.160214285714278,0.814603984689533,0,NA,0,FALSE,"Queda",22,2.625,4.76190476190477,-8.33333333333334,-15.3846153846154,169.5,FALSE,FALSE,3,3,2,1,0,1,3.75028571428451,77.3444285713891,4.31737403303418,"Sem mudanças",0.632738342937976,0,NA,NA,FALSE,0,"Início ao 1o pico","Medium"
2020-05-01,"ARG",2.94435714285663,2.8813571428585,0.161999999999993,0.323695482866104,-0.964912280701802,NA,0,FALSE,"Voluntário",33,2.625,50,22.2222222222222,17.8571428571429,176.785714285714,FALSE,FALSE,3,3,2,1,0,1,3.91149999999879,80.2887857142462,8.90536793934036,"Sem mudanças",0.751207802474642,0,NA,NA,FALSE,0,"Início ao 1o pico","Medium"
2020-05-02,"ARG",3.03921428571377,2.90800000000136,0.163357142857136,3.22165886320136,5.89016829052278,NA,0,FALSE,"Queda",24,2.625,-27.2727272727273,-7.69230769230769,-7.69230769230769,184.5,FALSE,FALSE,3,3,2,1,0,1,4.08221428571308,83.3279999999605,6.0055823083772,"Sem mudanças",0.75753789873625,0,13.1645714285728,10.2565714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-05-03,"ARG",3.07242857142806,2.95178571428708,0.166071428571421,1.09285764647835,5.5625261396907,NA,0,FALSE,"Queda",24,2.625,0,-4,-4,192.642857142857,FALSE,FALSE,3,3,2,1,0,1,4.26235714285594,86.4002857142462,5.15320737247238,"Sem mudanças",1.49759382904977,0,13.8262857142871,10.8745,FALSE,0,"Início ao 1o pico","Medium"
2020-05-04,"ARG",3.07557142857091,2.9858571428585,0.171499999999993,0.102292276933125,8.75594294770234,NA,0,FALSE,"Queda",21,2.625,-12.5,-12.5,-12.5,201.5,FALSE,FALSE,3,3,2,1,0,1,4.45835714285594,89.4758571428177,6.0577293489632,"Sem mudanças",1.75739395205831,0,14.4354285714299,11.4495714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-05-05,"ARG",3.14357142857091,3.01728571428707,0.174214285714278,2.21097124808436,-5.61020036429888,NA,0,FALSE,"Queda",21,2.625,0,5,-8.69565217391305,209.857142857143,FALSE,FALSE,3,3,2,1,0,1,4.64321428571308,92.6192857142462,8.75374576776973,"Sem mudanças",2.04395887381601,0,14.9881428571442,11.9708571428571,FALSE,0,"Início ao 1o pico","Medium"
2020-05-06,"ARG",3.26214285714234,3.0673571428585,0.178214285714278,3.77187002953936,3.39637205712089,NA,0,FALSE,"Queda",20,2.625,-4.76190476190477,-4.76190476190477,-13.0434782608696,218.5,FALSE,FALSE,3,3,2,1,0,1,4.83442857142736,95.8812857142462,7.54816007634107,"Sem mudanças",2.53813739438516,0,15.4979285714299,12.4305714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-05-07,"ARG",3.05985714285663,3.08521428571565,0.181357142857136,-6.20100722575093,-3.32213512504678,NA,0,FALSE,"Queda",21,2.625,5,-4.54545454545454,-12.5,226.857142857143,FALSE,FALSE,3,3,2,1,0,1,5.01935714285594,98.9409999999605,11.9017778911536,"Sem mudanças",2.78833525498121,0,15.9347857142871,12.8495714285715,FALSE,0,"Início ao 1o pico","Medium"
2020-05-08,"ARG",3.1672857142852,3.11707142857279,0.184714285714278,3.51090153602003,0,NA,0,FALSE,"Queda",23,2.625,9.52380952380953,-30.3030303030303,-14.8148148148148,235.214285714286,FALSE,FALSE,3,3,2,1,0,1,5.20428571428451,102.108214285675,10.4822883422213,"Sem mudanças",3.40131185901509,0,16.3745714285728,13.2575,FALSE,0,"Início ao 1o pico","Medium"
2020-05-09,"ARG",3.15464285714234,3.13357142857279,0.186285714285707,-0.399170087050715,-1.69884169884176,NA,0,FALSE,"Queda",21,2.625,-8.69565217391305,-12.5,-19.2307692307692,243.428571428571,FALSE,FALSE,3,3,2,1,0,1,5.38607142857022,105.262785714246,10.6988427379571,"Sem mudanças",3.6001635336705,0,16.8312857142871,13.6977142857143,FALSE,0,"Início ao 1o pico","Medium"
2020-05-10,"ARG",3.38535714285663,3.17828571428708,0.185999999999993,7.31348352768146,-1.72820109976438,NA,0,FALSE,"Queda",21,2.625,0,-12.5,-16,251.5,FALSE,FALSE,3,3,2,1,0,1,5.56464285714165,108.648071428532,8.33819572757672,"Sem mudanças",3.89018851409865,0,17.2984285714299,14.1201428571428,FALSE,0,"Início ao 1o pico","Medium"
2020-05-11,"ARG",3.59557142857091,3.25257142857279,0.184428571428564,6.20951577170681,3.5171862509993,NA,0.125,TRUE,"Queda",19,2.75,-9.52380952380952,-9.52380952380952,-20.8333333333333,259.857142857143,FALSE,FALSE,3,3,2,1,0,1,5.74957142857022,112.243571428532,5.09780454052464,"Restrição",4.31557687638651,0,17.8414285714299,14.5888571428571,FALSE,0,"Início ao 1o pico","High"
2020-05-12,"ARG",3.84999999999949,3.35350000000136,0.183285714285707,7.07616512376437,-4.24710424710437,NA,-0.125,FALSE,"Queda",19,2.625,0,-9.52380952380952,-5,267.857142857143,FALSE,FALSE,3,2,2,1,0,1,5.92657142857022,116.09349999996,4.96085409252693,"Flexibilização",4.78291791350689,0,18.5090714285728,15.1555714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-05-13,"ARG",4.09971428571377,3.47314285714422,0.181928571428564,6.48608534322908,2.66129032258073,NA,0,FALSE,"Queda",19,2.625,0,-5,-9.52380952380952,276.071428571429,FALSE,FALSE,3,2,2,1,0,1,6.10828571428451,120.193071428532,5.83644131009726,"Sem mudanças",5.05265291684987,0,19.2798571428585,15.8067142857143,FALSE,0,"Início ao 1o pico","Medium"
2020-05-14,"ARG",4.27671428571377,3.64700000000136,0.185928571428564,4.31737403303418,17.3605655930878,NA,0,FALSE,"Queda",18,2.625,-5.26315789473685,-14.2857142857143,-18.1818181818182,285.714285714286,FALSE,FALSE,3,2,2,1,0,1,6.32164285714165,124.469714285675,7.28678793159818,"Sem mudanças",6.09116741351613,0,20.1847857142871,16.5377857142857,FALSE,0,"Início ao 1o pico","Medium"
2020-05-15,"ARG",4.65757142857091,3.8598571428585,0.189071428571421,8.90536793934036,-2.97858099062925,NA,0,FALSE,"Queda",22,2.625,22.2222222222222,-4.34782608695652,-33.3333333333333,295.071428571429,FALSE,FALSE,3,2,2,1,0,1,6.52871428571308,129.127214285675,4.91549716333255,"Sem mudanças",6.20451762812361,0,21.1732142857156,17.3133571428571,FALSE,0,"Início ao 1o pico","Medium"
2020-05-16,"ARG",4.9372857142852,4.11450000000136,0.191571428571421,6.0055823083772,-3.82890651948959,NA,0,FALSE,"Queda",20,2.625,-9.09090909090909,-4.76190476190477,-16.6666666666667,304.071428571429,FALSE,FALSE,3,2,2,1,0,1,6.72785714285594,134.064428571389,5.90672867299278,"Sem mudanças",6.58737649809344,0,22.1456428571442,18.0311428571428,FALSE,0,"Início ao 1o pico","Medium"
2020-05-17,"ARG",5.19171428571377,4.37257142857279,0.194714285714278,5.15320737247238,0.789096126255417,NA,0,FALSE,"Queda",20,2.625,0,-4.76190476190477,-16.6666666666667,313.142857142857,FALSE,FALSE,3,2,2,1,0,1,6.92857142857022,139.256142857103,4.44753786453704,"Sem mudanças",6.48187348255171,0,23.1007142857156,18.7281428571428,FALSE,0,"Início ao 1o pico","Medium"
2020-05-18,"ARG",5.50621428571377,4.64557142857279,0.195857142857135,6.0577293489632,-3.95017793594319,NA,0,FALSE,"Queda",18,2.625,-10,-5.26315789473685,-14.2857142857143,321.857142857143,FALSE,FALSE,3,2,2,1,0,1,7.12135714285594,144.762285714246,2.97170321046873,"Sem mudanças",6.55882149397252,0,24.1487857142871,19.5032142857143,FALSE,0,"Início ao 1o pico","Medium"
2020-05-19,"ARG",5.98821428571377,4.95100000000136,0.199714285714278,8.75374576776973,5.70581696924806,NA,0,FALSE,"Queda",18,2.625,0,-5.26315789473685,-14.2857142857143,331.071428571429,FALSE,FALSE,3,2,2,1,0,1,7.32528571428451,150.750571428532,5.15271753253264,"Sem mudanças",6.40448806822739,0,25.3200714285728,20.3690714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-05-20,"ARG",6.44021428571377,5.28542857142993,0.20314285714285,7.54816007634107,0.771118121275882,NA,0,FALSE,"Queda",18,2.625,0,-5.26315789473685,-10,340.357142857143,FALSE,FALSE,3,2,2,1,0,1,7.53078571428451,157.190785714246,4.99479609731077,"Sem mudanças",6.3631054489248,0,26.4722142857156,21.1867857142857,FALSE,0,"Início ao 1o pico","Medium"
2020-05-24,"ARG",9.54892857142806,7.35242857142993,0.213785714285707,8.33819572757672,1.37157107231922,NA,0,FALSE,"Queda",20,2.625,0,0,-4.76190476190477,380.785714285714,FALSE,FALSE,3,2,2,1,0,1,8.42528571428451,190.722571428532,0.47792762447092,"Sem mudanças",6.37240286546072,0,27.6609285714299,20.3085,FALSE,0,"Início ao 1o pico","Medium"
2020-05-25,"ARG",10.0357142857138,7.99950000000136,0.220785714285707,5.09780454052464,4.08979089790908,NA,0,FALSE,"Voluntário",25,2.625,25,38.8888888888889,31.5789473684211,391.714285714286,FALSE,FALSE,3,2,2,1,0,1,8.66707142857022,200.758285714246,2.55622040337857,"Sem mudanças",5.94856967054132,0,29.0022857142871,21.0027857142857,FALSE,0,"Início ao 1o pico","Medium"
2020-05-26,"ARG",10.5335714285709,8.64885714285851,0.228928571428564,4.96085409252693,7.82865583456442,NA,0,FALSE,"Queda",17,2.625,-32,-5.55555555555556,-10.5263157894737,403.5,FALSE,FALSE,3,2,2,1,0,1,8.92785714285594,211.291785714246,4.92169286498458,"Sem mudanças",5.88765075798099,0,30.4928571428585,21.844,FALSE,0,"Início ao 1o pico","Medium"
2020-05-27,"ARG",11.1483571428566,9.32142857142993,0.238214285714278,5.83644131009726,3.64383561643844,NA,0,FALSE,"Queda",18,2.625,5.88235294117647,0,-5.26315789473685,415.714285714286,FALSE,FALSE,3,2,2,1,0,1,9.19814285714165,222.440142857103,4.51722124469505,"Sem mudanças",5.87633566689802,0,32.2042142857157,22.8827857142858,FALSE,0,"Início ao 1o pico","Medium"
2020-05-28,"ARG",11.9607142857138,10.0005000000014,0.242999999999993,7.28678793159818,-9.35765265662193,NA,0,FALSE,"Voluntário",19,2.625,5.55555555555556,-9.52380952380952,5.55555555555556,426.785714285714,FALSE,FALSE,3,2,2,1,0,1,9.44314285714165,234.400785714246,5.11874498511482,"Sem mudanças",5.64464258665922,0,33.9587142857157,23.9582142857143,FALSE,0,"Início ao 1o pico","Medium"
2020-05-29,"ARG",12.5486428571423,10.6557142857156,0.248428571428564,4.91549716333255,5.83260425780123,NA,0,FALSE,"Queda",21,2.625,10.5263157894737,-4.54545454545454,-4.54545454545454,438.5,FALSE,FALSE,3,2,2,1,0,1,9.70228571428451,246.949357142818,5.31927036146655,"Sem mudanças",5.10427951741684,0,35.7752857142871,25.1195714285715,FALSE,0,"Início ao 1o pico","Medium"
2020-05-30,"ARG",13.2898571428566,11.2951428571442,0.252928571428564,5.90672867299278,0.606227610912136,NA,0,FALSE,NA,20,2.625,-4.76190476190477,0,0,450.285714285714,FALSE,FALSE,3,2,2,1,0,1,9.96307142857022,260.239142857103,5.51527241076855,"Sem mudanças",4.75696174784608,0,37.6412857142871,26.3461428571429,FALSE,0,"Início ao 1o pico","Medium"
2020-05-31,"ARG",13.8809285714281,11.9140000000014,0.257214285714278,4.44753786453704,0.602574637085729,NA,0,FALSE,NA,20,2.625,0,0,0,462.142857142857,FALSE,FALSE,3,2,2,1,0,1,10.2254285714274,274.120071428532,4.58055694642387,"Sem mudanças",4.19551402619566,0,39.5298571428585,27.6158571428571,FALSE,0,"Início ao 1o pico","Medium"
2020-06-01,"ARG",14.2934285714281,12.5222142857156,0.261928571428564,2.97170321046873,4.81894908793912,NA,0,FALSE,NA,18,2.625,-10,-28,0,474.571428571429,FALSE,FALSE,3,2,2,1,0,1,10.5004285714274,288.41349999996,4.37317963213617,"Sem mudanças",4.0139723021138,0,41.3749285714299,28.8527142857143,FALSE,0,"Início ao 1o pico","Medium"
2020-06-02,"ARG",15.0299285714281,13.1645714285728,0.264428571428564,5.15271753253264,1.16883116883122,NA,0,FALSE,"Queda",17,2.625,-5.55555555555556,0,-5.55555555555556,487.142857142857,FALSE,FALSE,3,2,2,1,0,1,10.7785714285702,303.443285714246,3.05784589327098,"Sem mudanças",4.01117507157506,0,43.1650714285728,30.0005,FALSE,0,"Início ao 1o pico","Medium"
2020-06-03,"ARG",15.7806428571423,13.8262857142871,0.266428571428564,4.99479609731077,2.28498074454433,NA,0,FALSE,"Queda",17,2.625,0,-5.55555555555556,-5.55555555555556,500,FALSE,FALSE,3,2,2,1,0,1,11.0629999999988,319.223857142818,2.80276767244461,"Sem mudanças",3.91694506690348,0,44.9217857142871,31.0955,FALSE,0,"Início ao 1o pico","Medium"
2020-06-04,"ARG",16.2247142857138,14.4354285714299,0.274785714285707,2.81402622562008,6.65160642570295,NA,0,FALSE,"Queda",18,2.625,5.88235294117647,-5.26315789473685,-14.2857142857143,513.714285714286,FALSE,FALSE,3,2,2,1,0,1,11.3664999999988,335.44849999996,6.31921353990319,"Sem mudanças",3.76208485644038,0,46.5805000000013,32.1450714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-06-05,"ARG",16.4175714285709,14.9881428571442,0.282714285714278,1.18866279837642,3.64791715697819,NA,0,FALSE,"Queda",20,2.625,11.1111111111111,-4.76190476190477,-9.09090909090909,527.928571428571,FALSE,FALSE,3,2,2,1,0,0,11.6809999999988,351.86599999996,7.04656638803771,"Sem mudanças",3.79092579916424,0,48.0790000000014,33.0908571428572,FALSE,0,"Início ao 1o pico","Medium"
2020-06-06,"ARG",16.8584999999995,15.4979285714299,0.291285714285707,2.68571130235036,1.99818346957314,NA,0,FALSE,"Queda",18,2.625,-10,-10,-10,542.428571428571,FALSE,FALSE,3,2,2,1,0,0,12.0018571428559,368.724428571389,3.51266525061036,"Sem mudanças",3.76296463757679,0,49.5968571428585,34.0989285714286,FALSE,0,"Início ao 1o pico","Medium"
2020-06-07,"ARG",16.9390714285709,15.9347857142871,0.30164285714285,0.47792762447092,4.4300979519146,NA,0,FALSE,"Queda",18,2.625,0,-10,-10,557.571428571429,FALSE,FALSE,3,2,2,1,0,0,12.3369285714274,385.663428571389,4.20672708810905,"Sem mudanças",3.77246600056871,0,51.1036428571442,35.1688571428571,FALSE,0,"Início ao 1o pico","Medium"
2020-06-08,"ARG",17.3720714285709,16.3745714285728,0.313357142857135,2.55622040337857,6.60839906203379,NA,0,FALSE,"Queda",17,2.625,-5.55555555555556,-5.55555555555556,-32,573.714285714286,FALSE,FALSE,3,2,2,1,0,0,12.6940714285702,403.035428571389,6.60292684691377,"Sem mudanças",3.87257145925924,0,52.4657142857156,36.0911428571428,FALSE,0,"Início ao 1o pico","Medium"
2020-06-09,"ARG",18.2270714285709,16.8312857142871,0.326214285714278,4.92169286498458,3.09938012397526,NA,0,FALSE,"Queda",16,2.625,-5.88235294117647,-5.88235294117647,-5.88235294117647,590.357142857143,FALSE,FALSE,3,2,2,1,0,0,13.0622857142845,421.26249999996,5.30703568209541,"Sem mudanças",3.72293777074055,0,53.7869285714299,36.9556428571428,FALSE,0,"Início ao 1o pico","Medium"
2020-06-10,"ARG",19.0504285714281,17.2984285714299,0.338571428571421,4.51722124469505,0.853374709076804,NA,0,FALSE,"Queda",16,2.625,0,-5.88235294117647,-11.1111111111111,607.142857142857,FALSE,FALSE,3,2,2,1,0,0,13.4337142857131,440.312928571389,6.33653476293388,"Sem mudanças",3.56636431182154,0,55.0363571428585,37.7379285714286,FALSE,0,"Início ao 1o pico","Medium"
2020-06-11,"ARG",20.0255714285709,17.8414285714299,0.353214285714278,5.11874498511482,9.36538461538476,NA,0,FALSE,"Queda",17,2.625,6.25,-5.55555555555556,-10.5263157894737,625.5,FALSE,FALSE,3,2,2,1,0,0,13.8398571428559,460.33849999996,5.11218473787585,"Sem mudanças",3.81673483427033,0,56.3470000000013,38.5055714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-06-12,"ARG",21.0907857142852,18.5090714285728,0.36814285714285,5.31927036146655,3.11236152628807,NA,0,FALSE,"Queda",18,2.625,5.88235294117647,-10,-14.2857142857143,644.428571428571,FALSE,FALSE,3,2,2,1,0,0,14.2587142857131,481.429285714246,5.96011574649651,"Sem mudanças",4.23515651924614,0,57.5890000000013,39.0799285714285,FALSE,0,"Início ao 1o pico","Medium"
2020-06-13,"ARG",22.2539999999995,19.2798571428585,0.38714285714285,5.51527241076855,8.30491132332891,NA,0,FALSE,"Queda",17,2.625,-5.55555555555556,-5.55555555555556,-15,664.928571428571,FALSE,FALSE,3,2,2,1,0,0,14.7122857142845,503.683285714246,3.27316629398817,"Sem mudanças",4.29422465840757,0,58.8517857142871,39.5719285714286,FALSE,0,"Início ao 1o pico","Medium"
2020-06-14,"ARG",23.2733571428566,20.1847857142871,0.40564285714285,4.58055694642387,2.44056054164701,NA,0,FALSE,"Queda",17,2.625,0,-5.55555555555556,-15,685.928571428571,FALSE,FALSE,3,2,2,1,0,0,15.1769285714274,526.956571428532,3.30444203683642,"Sem mudanças",4.56056747723886,0,60.0265000000013,39.8417142857142,FALSE,0,"Início ao 1o pico","Medium"
