"date","Estado","Sigla","C6","C6_Flag","Residential","new_cases","new_deaths","Populacao","total_cases_per_million","Policy_change","stayhome_growth_14","stayhome_growth_after","Isolamento","cases_growth","deaths_growth","new_cases_100K","new_deaths_100K","new_cases_1M","cases_growth_100K","cum_cases_100K","cum_cases_1M","cum_deaths_100K","total_deaths","tmp","y.max","delta","Pico","nPico","Onda"
2021-03-21,"Espirito Santo","ES","Dados indisponíveis",NA,13,1642,21,4064052,8843.51381,0,62.5,-7.69230769230769,"Queda",-28.0140289346778,10.5263157894737,52.5729453445648,40.4030263392299,404.030263392299,0.896273238052103,8850.12930796302,88501.2930796302,171.243590668342,6928,2143.42857142857,NA,NA,NA,NA,"pós 2o pico"
2021-03-22,"Espirito Santo","ES","Dados indisponíveis",NA,11,2312,53,4064052,8900.40285,0,57.1428571428571,9.09090909090908,"Voluntário",40.8038976857491,152.380952380952,52.6583130454481,56.8890358686355,568.890358686355,0.162379528717294,8903.6824753789,89036.824753789,172.340314543219,6981,2176.42857142857,NA,NA,NA,NA,"pós 2o pico"
2021-03-23,"Espirito Santo","ES","Dados indisponíveis",NA,11,2136,72,4064052,8952.96123,0,83.3333333333333,9.09090909090908,"Voluntário",-7.61245674740484,35.8490566037736,52.2515610588865,52.55838261912,525.5838261912,-0.772436417039379,8955.90340449806,89559.0340449806,173.510856371213,7053,2122.28571428571,NA,NA,NA,NA,"pós 2o pico"
2021-03-24,"Espirito Santo","ES","Dados indisponíveis",NA,12,2267,57,4064052,9008.743,0,100,-8.33333333333334,"Queda",6.13295880149813,-20.8333333333333,52.6914557999087,55.7817665718844,557.817665718844,0.84187865799159,9008.28603008595,90082.8603008595,174.713034464829,7110,2128.85714285714,NA,NA,NA,NA,"pós 2o pico"
2021-03-25,"Espirito Santo","ES","Dados indisponíveis",NA,12,2492,51,4064052,9070.06111,0,71.4285714285714,NA,"Dados indisponíveis",9.92501102779002,-10.5263157894737,53.3723887551897,61.31811305564,613.1811305564,1.29230241401328,9060.34526273637,90603.4526273637,175.943333683441,7161,2115.71428571429,NA,NA,NA,NA,"pós 2o pico"
2021-03-26,"Espirito Santo","ES","Dados indisponíveis",NA,12,1726,60,4064052,9112.53104,0,140,NA,"Dados indisponíveis",-30.7383627608347,17.6470588235294,NA,42.4699290264987,424.699290264987,NA,9110.8332275276,91108.332275276,177.30017796454,7221,2051.85714285714,NA,NA,NA,NA,"pós 2o pico"
2021-03-27,"Espirito Santo","ES","Dados indisponíveis",NA,11,2327,28,4064052,9169.78917,0,120,NA,"Dados indisponíveis",34.8203939745075,-53.3333333333333,NA,57.2581256342192,572.581256342192,NA,9166.22832863078,91662.2832863078,178.657022245638,7249,2251.28571428571,NA,NA,NA,NA,"pós 2o pico"
2021-03-28,"Espirito Santo","ES","Dados indisponíveis",NA,NA,1550,29,4064052,9207.92844,0,NA,NA,"Dados indisponíveis",-33.3906317146541,3.57142857142858,NA,38.1392757769832,381.392757769832,NA,9223.73602924934,92237.3602924935,180.027927089234,7278,2337.14285714286,NA,NA,NA,NA,"pós 2o pico"
2021-03-29,"Espirito Santo","ES","Dados indisponíveis",NA,NA,1865,89,4064052,9253.8186,0,NA,NA,"Dados indisponíveis",20.3225806451613,206.896551724138,NA,45.890160854241,458.90160854241,NA,NA,NA,NA,7367,NA,NA,NA,NA,NA,"pós 2o pico"
2021-03-30,"Espirito Santo","ES","Dados indisponíveis",NA,NA,3532,72,4064052,9340.72694,0,NA,NA,"Dados indisponíveis",89.3833780160858,-19.1011235955056,NA,86.9083368027771,869.083368027771,NA,NA,NA,NA,7439,NA,NA,NA,NA,NA,"pós 2o pico"
2021-03-31,"Espirito Santo","ES","Dados indisponíveis",NA,NA,2868,61,4064052,9411.2969,0,NA,NA,"Dados indisponíveis",-18.7995469988675,-15.2777777777778,NA,70.569963179605,705.69963179605,NA,NA,NA,NA,7500,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-01,"Espirito Santo","ES","Dados indisponíveis",NA,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-02,"Espirito Santo","ES","Dados indisponíveis",NA,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-03,"Espirito Santo","ES","Dados indisponíveis",NA,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-04,"Espirito Santo","ES","Dados indisponíveis",NA,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-05,"Espirito Santo","ES","Dados indisponíveis",NA,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-06,"Espirito Santo","ES","Dados indisponíveis",NA,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,NA,"pós 2o pico"
2021-04-07,"Espirito Santo","ES","Dados indisponíveis",NA,NA,NA,NA,NA,NA,0,NA,NA,"Dados indisponíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,NA,"pós 2o pico"
2020-01-01,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,-4,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-02,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-03,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-04,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-05,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-06,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-07,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-08,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-09,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-10,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-11,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-12,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-13,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-14,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-15,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-16,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-17,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-18,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-19,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-20,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-21,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-22,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-23,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-24,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-25,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-26,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-27,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-28,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-29,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-30,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-01-31,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-01,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-02,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-03,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-04,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-05,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-06,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-07,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-08,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-09,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-10,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-11,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-12,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-13,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-14,"Goias","GO","Sem restrição",NA,NA,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-15,"Goias","GO","Sem restrição",NA,0,NA,NA,NA,NA,0,NA,-Inf,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-16,"Goias","GO","Sem restrição",NA,1,NA,NA,NA,NA,0,NA,-100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-17,"Goias","GO","Sem restrição",NA,0,NA,NA,NA,NA,0,NA,-Inf,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-18,"Goias","GO","Sem restrição",NA,-1,NA,NA,NA,NA,0,NA,100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-19,"Goias","GO","Sem restrição",NA,0,NA,NA,NA,NA,0,NA,NA,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-20,"Goias","GO","Sem restrição",NA,-1,NA,NA,NA,NA,0,NA,-100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-21,"Goias","GO","Sem restrição",NA,-2,NA,NA,NA,NA,0,NA,-600,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-22,"Goias","GO","Sem restrição",NA,0,NA,NA,NA,NA,0,NA,Inf,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-23,"Goias","GO","Sem restrição",NA,0,NA,NA,NA,NA,0,NA,Inf,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-24,"Goias","GO","Sem restrição",NA,10,NA,NA,NA,NA,0,NA,-100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-25,"Goias","GO","Sem restrição",NA,10,NA,NA,NA,NA,0,NA,-90,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-26,"Goias","GO","Sem restrição",NA,5,NA,NA,NA,NA,0,NA,-20,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-27,"Goias","GO","Sem restrição",NA,0,NA,NA,NA,NA,0,NA,Inf,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-28,"Goias","GO","Sem restrição",NA,1,NA,NA,NA,NA,0,NA,-100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-02-29,"Goias","GO","Sem restrição",NA,4,NA,NA,NA,NA,0,Inf,-100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-01,"Goias","GO","Sem restrição",NA,4,NA,NA,NA,NA,0,300,-125,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-02,"Goias","GO","Sem restrição",NA,0,NA,NA,NA,NA,0,NA,-Inf,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-03,"Goias","GO","Sem restrição",NA,0,NA,NA,NA,NA,0,-100,-Inf,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-04,"Goias","GO","Sem restrição",NA,-1,NA,NA,NA,NA,0,-Inf,0,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-05,"Goias","GO","Sem restrição",NA,-1,NA,NA,NA,NA,0,0,-100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-06,"Goias","GO","Sem restrição",NA,-2,NA,NA,NA,NA,0,0,0,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-07,"Goias","GO","Sem restrição",NA,-1,NA,NA,NA,NA,0,-Inf,100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-08,"Goias","GO","Sem restrição",NA,0,NA,NA,NA,NA,0,NA,-Inf,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-09,"Goias","GO","Sem restrição",NA,-2,NA,NA,NA,NA,0,-120,-50,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-10,"Goias","GO","Sem restrição",NA,-2,NA,NA,NA,NA,0,-120,-50,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-11,"Goias","GO","Sem restrição",NA,-2,NA,NA,NA,NA,0,-140,-100,"Brando",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-12,"Goias","GO","Sem restrição",NA,-1,3,0,7113540,0.04217,0,-Inf,-200,"Brando",NA,NA,NA,0.0421730952521529,0.421730952521529,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-13,"Goias","GO","Sem restrição",NA,-1,0,0,7113540,0.04217,0,-200,-300,"Brando",-100,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-14,"Goias","GO","Sem restrição",NA,0,1,0,7113540,0.05623,0,-100,Inf,"Brando",Inf,NA,NA,0.0140576984173843,0.140576984173843,NA,NA,NA,NA,0,NA,NA,NA,FALSE,0,"pós 2o pico"
2020-03-15,"Goias","GO","Sem restrição",NA,1,0,0,7113540,0.05623,0,-75,700,"Brando",-100,NA,NA,0,0,NA,0.0903709183974706,0.903709183974706,0,0,1.71428571428571,NA,NA,FALSE,0,"pós 2o pico"
2020-03-16,"Goias","GO","Sem restrição",NA,2,5,0,7113540,0.12652,0,Inf,500,"Brando",Inf,NA,NA,0.0702884920869216,0.702884920869216,NA,0.114469829970129,1.14469829970129,0,0,1.71428571428571,NA,NA,FALSE,0,"pós 2o pico"
2020-03-17,"Goias","GO","Recomendado ficar
em casa",0,5,1,0,7113540,0.14058,1,Inf,240,"Brando",-80,NA,NA,0.0140576984173843,0.140576984173843,NA,0.144593469435953,1.44593469435953,0,0,2.14285714285714,NA,NA,FALSE,0,"pós 2o pico"
2020-03-18,"Goias","GO","Recomendado ficar
em casa",0,8,2,0,7113540,0.16869,0,-900,125,"Voluntário",100,NA,0.0298367476613871,0.0281153968347686,0.281153968347686,NA,0.174717108901776,1.74717108901776,0,0,2.14285714285714,NA,NA,FALSE,0,"pós 2o pico"
2020-03-19,"Goias","GO","Recomendado ficar
em casa",0,12,3,0,7113540,0.21087,0,-1300,41.6666666666667,"Voluntário",50,NA,0.0329925575101877,0.0421730952521529,0.421730952521529,10.5769230769231,0.20885723362971,2.0885723362971,0,0,2.42857142857143,NA,NA,FALSE,0,"pós 2o pico"
2020-03-20,"Goias","GO","Recomendado ficar
em casa",0,17,3,0,7113540,0.25304,0,-950,29.4117647058824,"Voluntário",0,NA,0.0361483673589882,0.0421730952521529,0.421730952521529,9.56521739130434,0.236972630464478,2.36972630464478,0,0,2,NA,NA,FALSE,0,"pós 2o pico"
2020-03-21,"Goias","GO","Recomendado ficar
em casa",1,18,1,0,7113540,0.2671,0,-1900,33.3333333333333,"Voluntário",-66.6666666666667,NA,0.0407386362299709,0.0140576984173843,0.140576984173843,12.6984126984127,0.275129240454522,2.75129240454522,0,0,2.71428571428571,NA,NA,FALSE,0,"pós 2o pico"
2020-03-22,"Goias","GO","Recomendado ficar
em casa",1,17,2,0,7113540,0.29521,0,Inf,41.1764705882353,"Voluntário",100,NA,0.047050255927572,0.0281153968347686,0.281153968347686,15.4929577464789,0.321318820968784,3.21318820968784,0,0,3.28571428571429,NA,NA,FALSE,0,"pós 2o pico"
2020-03-23,"Goias","GO","Recomendado ficar
em casa",1,22,2,0,7113540,0.32333,0,-1200,9.09090909090908,"Voluntário",0,NA,0.0522143084074274,0.0281153968347686,0.281153968347686,10.9756097560976,0.367508401483047,3.67508401483047,0.0020082426310549,0,3.28571428571429,NA,NA,FALSE,0,"pós 2o pico"
2020-03-24,"Goias","GO","Recomendado ficar
em casa",1,24,6,0,7113540,0.40767,0,-1300,0,NA,200,NA,0.058812819909465,0.0843461905043059,0.843461905043059,12.6373626373626,0.429763923045749,4.29763923045749,0.0040164852621098,0,4.42857142857143,NA,NA,FALSE,0,"pós 2o pico"
2020-03-25,"Goias","GO","Recomendado ficar
em casa",1,24,6,0,7113540,0.49202,0,-1300,-20.8333333333333,"Queda",0,NA,0.063689980584884,0.0843461905043059,0.843461905043059,8.29268292682928,0.50406890039478,5.0406890039478,0.00602472789316471,0,5.28571428571429,NA,NA,FALSE,0,"pós 2o pico"
2020-03-26,"Goias","GO","Recomendado ficar
em casa",1,24,3,1,7113540,0.53419,0,-2500,-37.5,"Queda",-50,Inf,0.0679933576514302,0.0421730952521529,0.421730952521529,6.75675675675673,0.574357392481702,5.74357392481702,0.00803297052421961,1,5,NA,NA,FALSE,0,"pós 2o pico"
2020-03-27,"Goias","GO","Recomendado ficar
em casa",1,24,11,0,7113540,0.68883,0,-2500,-16.6666666666667,"Queda",266.666666666667,-100,0.0714360593046672,0.154634682591227,1.54634682591227,5.06329113924051,0.648662369830733,6.48662369830733,0.0100412131552745,1,5.28571428571429,NA,NA,FALSE,0,"pós 2o pico"
2020-03-28,"Goias","GO","Recomendado ficar
em casa",1,19,7,0,7113540,0.78723,0,Inf,5.26315789473684,"Voluntário",-36.3636363636364,NA,0.0737311937401585,0.0984038889216902,0.984038889216902,3.21285140562249,0.72095910454871,7.2095910454871,0.0120494557863294,1,5.14285714285714,NA,NA,FALSE,0,"pós 2o pico"
2020-03-29,"Goias","GO","Recomendado ficar
em casa",1,15,0,0,7113540,0.78723,0,1400,33.3333333333333,"Voluntário",-100,NA,0.0766001117845227,0,0,3.8910505836576,0.797272324528796,7.97272324528796,0.0140576984173843,1,5.42857142857143,NA,NA,FALSE,0,"pós 2o pico"
2020-03-30,"Goias","GO","Recomendado ficar
em casa",1,20,4,0,7113540,0.84346,0,900,0,NA,Inf,NA,0.0834855150909966,0.0562307936695373,0.562307936695372,8.98876404494382,0.867560816615718,8.67560816615718,0.0140576984173843,1,5,NA,NA,FALSE,0,"pós 2o pico"
2020-03-31,"Goias","GO","Recomendado ficar
em casa",1,20,5,0,7113540,0.91375,0,300,5,"Voluntário",25,NA,0.0897971347885978,0.0702884920869216,0.702884920869216,7.56013745704467,0.945882279226859,9.45882279226859,0.0160659410484392,1,5.57142857142857,NA,NA,FALSE,0,"pós 2o pico"
2020-04-01,"Goias","GO","Recomendado ficar
em casa",1,20,8,0,7113540,1.02621,0,150,-20,"Queda",60,NA,0.098977672530563,0.112461587339075,1.12461587339074,10.223642172524,1.04026968288644,10.4026968288644,0.0180741836794941,1,6.71428571428571,NA,NA,FALSE,0,"pós 2o pico"
2020-04-02,"Goias","GO","Recomendado ficar
em casa",1,20,0,0,7113540,1.02621,0,66.6666666666667,-35,"Queda",-100,NA,0.112748479143511,0,0,13.9130434782609,1.15875599811868,11.5875599811868,0.0220906689416039,1,8.42857142857143,NA,NA,FALSE,0,"pós 2o pico"
2020-04-03,"Goias","GO","Recomendado ficar
em casa",1,21,15,1,7113540,1.23708,0,23.5294117647059,-19.047619047619,"Queda",Inf,Inf,0.133117797258496,0.210865476260765,2.10865476260765,18.0661577608143,1.27724231335092,12.7724231335092,0.0301236394658235,2,8.42857142857143,NA,NA,FALSE,0,"pós 2o pico"
