"date","iso_code","new_cases_per_million","new_cases_smoothed_per_million","cases_growth","deaths_growth","vaccine_growth","Policy_change","Restrict","Isolamento_14","Residential","Closure","stayhome_growth","stayhome_growth_7","stayhome_growth_14","total_deaths","Stay_at_home","Stay_at_home_federal","C1","C2","C6","C1_Flag","C2_Flag","C6_Flag","cases_growth_after14","Policy","cases_rolling_14","cum_negative_day","y.max","delta","Pico","nPico","Onda","Strigency_type"
2020-05-20,"BRA",55.4358571428569,47.423928571429,5.4580981446706,2.24944980531574,NA,-0.125,FALSE,"Voluntário",17,2.625,6.25,6.25,6.25,13769.7142857143,FALSE,FALSE,3,3,1,1,1,1,3.15310012858629,"Flexibilização",4.74678524092122,0,121.650214285715,74.226285714286,FALSE,0,"Início ao 1o pico","High"
2020-05-21,"BRA",58.5764999999997,50.2243571428575,5.66536357334477,5.70583000476006,NA,-0.125,FALSE,NA,17,2.625,0,0,0,14545.2142857143,FALSE,FALSE,3,3,1,1,1,1,4.24607261723999,"Flexibilização",4.80579447992321,0,121.650214285715,71.4258571428575,FALSE,0,"Início ao 1o pico","High"
2020-05-22,"BRA",61.8300714285712,52.9082142857147,5.55439711927386,1.60153496749944,NA,-0.125,FALSE,NA,17,2.625,0,0,0,15333.1428571429,FALSE,FALSE,3,3,1,1,1,1,3.28913698590023,"Flexibilização",4.74628432172949,0,122.711571428572,69.8033571428573,FALSE,0,"Início ao 1o pico","High"
2020-05-23,"BRA",64.2969285714283,55.544928571429,3.98973684788149,2.95602574478746,NA,-0.125,FALSE,"Queda",15,2.625,-11.7647058823529,-11.7647058823529,-11.7647058823529,16144.3571428571,FALSE,FALSE,3,3,1,1,1,1,3.35585964159071,"Flexibilização",4.86718168429454,0,124.759428571429,69.2145,FALSE,0,"Início ao 1o pico","High"
2020-05-24,"BRA",67.3800714285712,58.4856428571433,4.79516351036544,1.63771805046045,NA,-0.125,FALSE,"Queda",14,2.625,-6.66666666666667,-6.66666666666667,-6.66666666666667,16968.8571428571,FALSE,FALSE,3,3,1,1,1,1,0.952261523148179,"Flexibilização",4.95665181820242,0,126.622428571429,68.1367857142857,FALSE,0,"Início ao 1o pico","High"
2020-05-25,"BRA",68.9903571428569,61.2967142857147,2.38985456700318,2.40134062574813,NA,-0.125,FALSE,"Voluntário",18,2.625,28.5714285714286,28.5714285714286,28.5714285714286,17813.1428571429,FALSE,FALSE,3,3,1,1,1,1,1.20743598900672,"Flexibilização",4.50207367080068,0,128.409857142858,67.1131428571433,FALSE,0,"Início ao 1o pico","High"
2020-05-26,"BRA",71.579214285714,64.0127857142861,3.75249129019068,1.95478986458539,NA,-0.125,FALSE,"Queda",16,2.625,-11.1111111111111,-11.1111111111111,-11.1111111111111,18673.9285714286,FALSE,FALSE,3,3,1,1,1,1,4.74175927790403,"Flexibilização",4.35805210012359,0,130.262714285715,66.2499285714289,FALSE,0,"Início ao 1o pico","High"
2020-05-27,"BRA",74.4946428571426,66.735428571429,4.07301002186389,2.54700673792643,NA,-0.125,FALSE,NA,16,2.625,0,0,0,19556.6428571429,FALSE,FALSE,3,3,1,1,1,1,3.53564697725743,"Flexibilização",4.193409384689,0,132.416,65.680571428571,FALSE,0,"Início ao 1o pico","High"
2020-05-28,"BRA",78.9939285714283,69.6522142857147,6.03974398926099,3.21132477897419,NA,-0.125,FALSE,NA,16,2.625,0,0,0,20467.7142857143,FALSE,FALSE,3,3,1,1,1,1,1.10784676653046,"Flexibilização",4.09203145925294,0,135.396428571429,65.7442142857143,FALSE,0,"Início ao 1o pico","High"
2020-05-29,"BRA",82.2878571428569,72.5747142857147,4.16985030495112,1.26322806432797,NA,-0.125,FALSE,NA,16,2.625,0,0,0,21390.2857142857,FALSE,FALSE,3,3,1,1,1,1,-0.259497515796647,"Flexibilização",3.93022716401197,0,138.229857142858,65.6551428571433,FALSE,0,"Início ao 1o pico","High"
2020-05-30,"BRA",89.0268571428569,76.1075000000004,8.18954367507794,1.98311472442112,NA,-0.125,FALSE,"Queda",12,2.625,-25,-25,-25,22331.1428571429,FALSE,FALSE,3,3,1,1,1,1,-3.18169357143818,"Flexibilização",3.88495022070549,0,141.514428571429,65.4069285714286,FALSE,0,"Início ao 1o pico","High"
2020-05-31,"BRA",91.9974285714283,79.6242857142861,3.33671380065088,0.182352181771228,NA,-0.125,FALSE,NA,12,2.625,0,0,0,23273.7142857143,FALSE,FALSE,3,3,1,1,1,1,0.19911190535844,"Flexibilização",3.61045722161854,0,145.591857142858,65.9675714285719,FALSE,0,"Início ao 1o pico","High"
2020-06-01,"BRA",91.0934999999998,82.7818571428575,-0.98255851871637,-0.848890965029558,NA,-0.125,FALSE,"Voluntário",14,2.625,16.6666666666667,16.6666666666667,16.6666666666667,24208.2857142857,FALSE,FALSE,3,3,1,1,1,1,2.56505426134257,"Flexibilização",3.52599875176165,0,149.473857142858,66.6920000000005,FALSE,0,"Início ao 1o pico","High"
2020-06-02,"BRA",95.2667857142855,86.1657142857147,4.58132107591183,1.00887026025929,NA,0,FALSE,"Voluntário",15,2.625,7.14285714285714,7.14285714285714,7.14285714285714,25152.2857142857,FALSE,FALSE,3,3,1,1,1,1,1.65330767278573,"Sem mudanças",3.59666075088403,0,152.951785714286,66.7860714285713,FALSE,0,"Início ao 1o pico","High"
2020-06-03,"BRA",98.2706428571426,89.5622857142861,3.15310012858629,3.57860876558105,NA,0,FALSE,"Voluntário",16,2.625,6.66666666666667,6.66666666666667,6.66666666666667,26130.0714285714,FALSE,FALSE,3,3,1,1,1,1,0.966557961403547,"Sem mudanças",3.55827767626928,0,156.655928571429,67.0936428571429,FALSE,0,"Início ao 1o pico","High"
2020-06-04,"BRA",102.443285714285,92.9122142857147,4.24607261723999,2.08229813664595,NA,0,FALSE,"Queda",15,2.625,-6.25,-6.25,-6.25,27128.2142857143,FALSE,FALSE,3,3,1,1,1,1,-2.19736567965511,"Sem mudanças",3.2059993032171,0,161.141142857143,68.2289285714283,FALSE,0,"Início ao 1o pico","High"
2020-06-05,"BRA",105.812785714285,96.272928571429,3.28913698590023,0.028901294473771,NA,0,FALSE,NA,15,2.625,0,0,0,28126.6428571429,FALSE,FALSE,3,3,1,1,1,1,6.59167016835003,"Sem mudanças",2.88961731602083,0,164.021642857143,67.748714285714,FALSE,0,"Início ao 1o pico","High"
2020-06-06,"BRA",109.363714285714,99.1782142857147,3.35585964159071,-0.436435523114365,NA,0,FALSE,"Queda",12,2.625,-20,-20,-20,29120.7142857143,FALSE,FALSE,3,3,1,1,1,1,1.96081553410852,"Sem mudanças",2.07738608412682,0,166.243,67.0647857142853,FALSE,0,"Início ao 1o pico","High"
2020-06-07,"BRA",110.405142857143,101.807857142858,0.952261523148179,-0.919462984741815,NA,0,FALSE,NA,12,2.625,0,0,0,30105.6428571429,FALSE,FALSE,3,3,1,1,1,1,-0.798041191203014,"Sem mudanças",1.85327166303451,0,168.316642857143,66.508785714285,FALSE,0,"Início ao 1o pico","High"
2020-06-08,"BRA",111.738214285714,104.757071428572,1.20743598900672,-0.929537081284382,NA,0,FALSE,"Voluntário",14,2.625,16.6666666666667,16.6666666666667,16.6666666666667,31081.4285714286,FALSE,FALSE,3,3,1,1,1,1,1.90893956065132,"Sem mudanças",2.10667257589586,0,170.087571428572,65.3305,FALSE,0,"Início ao 1o pico","High"
2020-06-09,"BRA",117.036571428571,107.867071428572,4.74175927790403,1.70535880998322,NA,0,FALSE,NA,14,2.625,0,0,0,32073.8571428571,FALSE,FALSE,3,3,1,1,1,1,1.84058327660577,"Sem mudanças",1.89752876138685,0,172.191714285715,64.324642857143,FALSE,0,"Início ao 1o pico","High"
2020-06-10,"BRA",121.174571428571,111.139071428572,3.53564697725743,1.35395630622364,NA,0,FALSE,"Queda",13,2.625,-7.14285714285714,-7.14285714285714,-7.14285714285714,33079.7142857143,FALSE,FALSE,3,3,1,1,1,1,2.41439494463505,"Sem mudanças",1.74134717801666,0,173.687214285715,62.548142857143,FALSE,0,"Início ao 1o pico","High"
2020-06-11,"BRA",122.517,114.006714285715,1.10784676653046,0.590197587888097,NA,0,FALSE,"Voluntário",20,2.625,53.8461538461539,53.8461538461539,53.8461538461539,34091.5,FALSE,FALSE,3,3,1,1,1,1,2.17939636721309,"Sem mudanças",1.28110158538129,0,174.116857142858,60.110142857143,FALSE,0,"Início ao 1o pico","High"
2020-06-12,"BRA",122.199071428571,116.347642857143,-0.259497515796647,-1.51860744297719,NA,0,FALSE,"Queda",15,2.625,-25,-25,-25,35087.9285714286,FALSE,FALSE,3,3,1,1,1,1,4.90917069591652,"Sem mudanças",1.51699681269914,0,175.061857142858,58.714214285715,FALSE,0,"Início ao 1o pico","High"
2020-06-13,"BRA",118.311071428571,117.625857142858,-3.18169357143818,-0.460169439873215,NA,0,FALSE,"Queda",12,2.625,-20,-20,-20,36079.7857142857,FALSE,FALSE,3,3,1,1,1,1,3.80779873159132,"Sem mudanças",1.41735080502184,0,175.866357142858,58.2405,FALSE,0,"Início ao 1o pico","High"
2020-06-14,"BRA",118.546642857143,118.788928571429,0.19911190535844,0.950616905979218,NA,0,FALSE,NA,12,2.625,0,0,0,37081.0714285714,FALSE,FALSE,3,3,1,1,1,1,2.88586070069128,"Sem mudanças",1.29232918256818,0,175.905928571429,57.117,FALSE,0,"Início ao 1o pico","High"
2020-06-15,"BRA",121.587428571428,120.196,2.56505426134257,0.0288110149059273,NA,0,FALSE,"Voluntário",14,2.625,16.6666666666667,16.6666666666667,16.6666666666667,38082.6428571429,FALSE,FALSE,3,3,1,1,1,1,0.714554947665169,"Sem mudanças",1.34243658054279,0,175.905928571429,55.709928571429,FALSE,0,"Início ao 1o pico","High"
2020-06-16,"BRA",123.597642857143,121.133357142858,1.65330767278573,0.142497650304718,NA,0,FALSE,NA,14,2.625,0,0,0,39085.6428571429,FALSE,FALSE,3,3,1,1,1,1,-0.223355658564817,"Sem mudanças",1.1352097233072,0,176.004785714286,54.871428571428,FALSE,0,"Início ao 1o pico","High"
2020-06-17,"BRA",124.792285714285,121.650214285715,0.966557961403547,-0.569179533757214,NA,0,FALSE,"Voluntário",15,2.625,7.14285714285714,7.14285714285714,7.14285714285714,40082.9285714286,FALSE,FALSE,3,3,1,1,1,1,3.03308207463542,"Sem mudanças",1.05512029240561,0,176.004785714286,54.354571428571,FALSE,0,"Início ao 1o pico","High"
2020-06-18,"BRA",122.050142857143,121.5835,-2.19736567965511,-1.68381949942148,NA,0,FALSE,"Queda",14,2.625,-6.66666666666667,-6.66666666666667,-6.66666666666667,41063.4285714286,FALSE,FALSE,3,3,1,1,1,1,5.13605500792722,"Sem mudanças",1.13165954959722,0,176.004785714286,54.421285714286,FALSE,0,"Início ao 1o pico","High"
2020-06-19,"BRA",130.095285714285,122.711571428572,6.59167016835003,1.46489516553627,NA,0,FALSE,NA,14,2.625,0,0,0,42058.2857142857,FALSE,FALSE,3,3,1,1,1,1,-2.41905411308453,"Sem mudanças",1.50085013614816,0,176.004785714286,53.293214285714,FALSE,0,"Início ao 1o pico","High"
2020-06-20,"BRA",132.646214285714,124.759428571429,1.96081553410852,0.847017886575907,NA,0,FALSE,"Queda",11,2.625,-21.4285714285714,-21.4285714285714,-21.4285714285714,43061.5714285714,FALSE,FALSE,3,3,1,1,1,1,0.643429789010308,"Sem mudanças",2.00009958636456,0,176.004785714286,51.245357142857,FALSE,0,"Início ao 1o pico","High"
2020-06-21,"BRA",131.587642857143,126.622428571429,-0.798041191203014,0.640142859304782,NA,0,FALSE,NA,11,2.625,0,0,0,44071.2857142857,FALSE,FALSE,3,3,1,1,1,1,2.01975863537989,"Sem mudanças",2.19201021460262,0,176.004785714286,49.382357142857,FALSE,0,"Início ao 1o pico","High"
2020-06-22,"BRA",134.099571428571,128.409857142858,1.90893956065132,0.00751857087004648,NA,0,FALSE,"Voluntário",14,2.625,27.2727272727273,27.2727272727273,27.2727272727273,45081.0714285714,FALSE,FALSE,3,3,1,1,1,1,-0.557989291742556,"Sem mudanças",2.05983169219709,0,176.004785714286,47.594928571428,FALSE,0,"Início ao 1o pico","High"
2020-06-23,"BRA",136.567785714285,130.262714285715,1.84058327660577,0.72172853985295,NA,0,FALSE,NA,14,2.625,0,0,0,46098.1428571429,FALSE,FALSE,3,3,1,1,1,1,1.13560742720407,"Sem mudanças",1.92578431138633,0,176.004785714286,45.742071428571,FALSE,0,"Início ao 1o pico","High"
2020-06-24,"BRA",139.865071428571,132.416,2.41439494463505,-0.625494498932622,NA,0,FALSE,"Voluntário",15,2.625,7.14285714285714,7.14285714285714,7.14285714285714,47108.8571428571,FALSE,FALSE,3,3,1,1,1,1,0.353152118526356,"Sem mudanças",2.07339317661718,0,176.004785714286,43.588785714286,FALSE,0,"Início ao 1o pico","High"
2020-06-25,"BRA",142.913285714285,135.396428571429,2.17939636721309,-0.692524936906624,NA,0,FALSE,"Queda",14,2.625,-6.66666666666667,-6.66666666666667,-6.66666666666667,48112.5714285714,FALSE,FALSE,3,3,1,1,1,1,0.597889273370433,"Sem mudanças",2.59720894001592,0,176.004785714286,40.608357142857,FALSE,0,"Início ao 1o pico","High"
2020-06-26,"BRA",149.929142857143,138.229857142858,4.90917069591652,0.57785105964574,NA,0,FALSE,"Voluntário",15,2.625,7.14285714285714,7.14285714285714,7.14285714285714,49122.0714285714,FALSE,FALSE,3,3,1,1,1,1,-0.343412818462518,"Sem mudanças",1.95358577705631,0,176.004785714286,37.774928571428,FALSE,0,"Início ao 1o pico","High"
2020-06-27,"BRA",155.638142857143,141.514428571429,3.80779873159132,1.53559235362242,NA,0,FALSE,"Queda",14,2.625,-6.66666666666667,-6.66666666666667,-6.66666666666667,50147.0714285714,FALSE,FALSE,3,3,1,1,1,1,0.0627346993220979,"Sem mudanças",1.85948679526358,0,176.004785714286,34.490357142857,FALSE,0,"Início ao 1o pico","High"
2020-06-28,"BRA",160.129642857143,145.591857142858,2.88586070069128,-0.417715893941661,NA,0,FALSE,"Queda",13,2.625,-7.14285714285714,-7.14285714285714,-7.14285714285714,51167.7857142857,FALSE,FALSE,3,3,1,1,1,1,-1.07280984317272,"Sem mudanças",2.06075821144807,0,176.857785714286,31.265928571428,FALSE,0,"Início ao 1o pico","High"
2020-06-29,"BRA",161.273857142857,149.473857142858,0.714554947665169,0.455167489736419,NA,0,FALSE,"Voluntário",14,2.625,7.69230769230769,7.69230769230769,7.69230769230769,52193.1428571429,FALSE,FALSE,3,3,1,1,1,1,-0.723466202241418,"Sem mudanças",1.88454900770565,0,179.836357142858,30.3625,FALSE,0,"Início ao 1o pico","High"
2020-06-30,"BRA",160.913642857143,152.951785714286,-0.223355658564817,-0.0133266206651439,NA,0,FALSE,"Queda",13,2.625,-7.14285714285714,-7.14285714285714,-7.14285714285714,53218.3571428571,FALSE,FALSE,3,3,1,1,1,1,1.55018863205973,"Sem mudanças",1.83419358989125,0,182.971214285715,30.019428571429,FALSE,0,"Início ao 1o pico","High"
2020-07-01,"BRA",165.794285714285,156.655928571429,3.03308207463542,-1.60977415771937,NA,0,FALSE,NA,13,2.625,0,0,0,54227.0714285714,FALSE,FALSE,3,3,1,1,1,1,-1.29350360244905,"Sem mudanças",1.68696195945491,0,186.387428571429,29.7315,FALSE,0,"Início ao 1o pico","High"
2020-07-02,"BRA",174.309571428571,161.141142857143,5.13605500792722,0.0993407387338552,NA,0,FALSE,"Voluntário",14,2.625,7.69230769230769,7.69230769230769,7.69230769230769,55236.7857142857,FALSE,FALSE,3,3,1,1,1,1,-0.521637577602418,"Sem mudanças",1.57399716703758,1,189.568,28.426857142857,FALSE,0,"Início ao 1o pico","High"
2020-07-03,"BRA",170.092928571428,164.021642857143,-2.41905411308453,0.59394923613616,NA,0,FALSE,NA,14,2.625,0,0,0,56252.5,FALSE,FALSE,3,3,1,1,1,1,-1.56144489650112,"Sem mudanças",1.19881263029622,1,193.102071428572,29.080428571429,FALSE,0,"Início ao 1o pico","High"
2020-07-04,"BRA",171.187357142857,166.243,0.643429789010308,0.485806962734858,NA,-0.125,FALSE,"Queda",11,2.625,-21.4285714285714,-21.4285714285714,-21.4285714285714,57273.1428571429,FALSE,FALSE,3,3,1,1,1,1,-1.85134278923355,"Flexibilização",0.931308056562702,2,196.863500000001,30.620500000001,FALSE,0,"Início ao 1o pico","High"
2020-07-05,"BRA",174.644928571428,168.316642857143,2.01975863537989,-0.0907414018802788,NA,-0.125,FALSE,NA,11,2.625,0,0,0,58292.8571428571,FALSE,FALSE,3,3,1,1,1,1,-0.506575880071525,"Flexibilização",0.64854587485813,3,200.746071428572,32.429428571429,FALSE,0,"Início ao 1o pico","High"
2020-07-06,"BRA",173.670428571428,170.087571428572,-0.557989291742556,-0.419874037788659,NA,-0.125,FALSE,"Voluntário",13,2.625,18.1818181818182,18.1818181818182,18.1818181818182,59308.2857142857,FALSE,FALSE,3,3,1,1,1,1,0.00562151900309615,"Flexibilização",0.545830078436231,4,204.311214285715,34.223642857143,FALSE,0,"Início ao 1o pico","High"
2020-07-07,"BRA",175.642642857143,172.191714285715,1.13560742720407,-0.84328882642305,NA,-0.125,FALSE,NA,13,2.625,0,0,0,60315.1428571429,FALSE,FALSE,3,3,1,1,1,1,-0.86742457075033,"Flexibilização",0.672511813480842,5,208.434857142858,36.243142857143,FALSE,0,"Início ao 1o pico","High"
2020-07-08,"BRA",176.262928571428,173.687214285715,0.353152118526356,0.26991570788788,NA,-0.125,FALSE,NA,13,2.625,0,0,0,61324.7142857143,FALSE,FALSE,3,3,1,1,1,1,4.74256648747948,"Flexibilização",0.36346997940338,6,210.645142857143,36.957928571428,FALSE,0,"Início ao 1o pico","High"
2020-07-09,"BRA",177.316785714285,174.116857142858,0.597889273370433,0.559432146294525,NA,-0.125,FALSE,NA,13,2.625,0,0,0,62339.9285714286,FALSE,FALSE,3,3,1,1,0,1,3.37162556430004,"Flexibilização",-0.0406509195630232,6,211.931000000001,37.814142857143,FALSE,0,"Início ao 1o pico","High"
2020-07-10,"BRA",176.707857142857,175.061857142858,-0.343412818462518,1.57474427229767,NA,-0.125,FALSE,NA,13,2.625,0,0,0,63371.1428571429,FALSE,FALSE,3,3,1,1,0,1,2.03933878601534,"Flexibilização",0.0206068816215061,6,212.071071428572,37.009214285714,FALSE,0,"Início ao 1o pico","High"
2020-07-11,"BRA",176.818714285714,175.866357142858,0.0627346993220979,-0.262069168592927,NA,-0.125,FALSE,"Queda",10,2.625,-23.0769230769231,-23.0769230769231,-23.0769230769231,64399.6428571429,FALSE,FALSE,3,3,1,1,0,1,2.23467145377449,"Flexibilização",-0.157591159681627,6,212.071071428572,36.204714285714,FALSE,0,"Início ao 1o pico","High"
2020-07-12,"BRA",174.921785714285,175.905928571429,-1.07280984317272,0.549134227890713,NA,-0.125,FALSE,NA,10,2.625,0,0,0,65433.7857142857,FALSE,FALSE,3,3,1,1,0,1,-0.0456034971367592,"Flexibilização",-0.338043625071013,6,212.071071428572,36.165142857143,FALSE,0,"Início ao 1o pico","High"
2020-07-13,"BRA",173.656285714285,175.903928571429,-0.723466202241418,0.281876238713941,NA,-0.125,FALSE,"Voluntário",13,2.625,30,30,30,66470.8571428571,FALSE,FALSE,3,3,1,1,0,1,0.540743844840574,"Flexibilização",-0.297785710017753,6,212.071071428572,36.167142857143,FALSE,0,"Início ao 1o pico","High"
2020-07-14,"BRA",176.348285714285,176.004785714286,1.55018863205973,0.137614007349196,NA,-0.125,FALSE,NA,13,2.625,0,0,0,67509.3571428571,FALSE,FALSE,3,3,1,1,0,1,-0.186739974595429,"Flexibilização",-0.440859424157353,6,212.071071428572,36.066285714286,FALSE,0,"Início ao 1o pico","High"
2020-07-15,"BRA",174.067214285714,175.691142857143,-1.29350360244905,1.34208564202276,NA,-0.125,FALSE,"Voluntário",14,2.625,7.69230769230769,7.69230769230769,7.69230769230769,68561.7857142857,FALSE,FALSE,3,3,1,1,0,1,5.23934217292605,"Flexibilização",-0.127329826374986,6,212.071071428572,36.379928571429,FALSE,0,"Início ao 1o pico","High"
2020-07-16,"BRA",173.159214285714,175.097214285715,-0.521637577602418,0.474617348778827,NA,-0.125,FALSE,NA,14,2.625,0,0,0,69619.2142857143,FALSE,FALSE,3,3,1,1,0,1,2.12360832990877,"Flexibilização",0.0707941944056997,5,212.071071428572,36.973857142857,FALSE,0,"Início ao 1o pico","High"
2020-07-17,"BRA",170.455428571428,174.204071428572,-1.56144489650112,-0.858603262118074,NA,-0.125,FALSE,"Queda",13,2.625,-7.14285714285714,-7.14285714285714,-7.14285714285714,70667.5714285714,FALSE,FALSE,3,3,1,1,0,1,3.04471826642556,"Flexibilização",0.24099073758269,5,212.071071428572,37.867,FALSE,0,"Início ao 1o pico","High"
2020-07-18,"BRA",167.299714285714,172.844214285715,-1.85134278923355,-1.15858073859523,NA,-0.125,FALSE,"Queda",11,2.625,-15.3846153846154,-15.3846153846154,-15.3846153846154,71703.7857142857,FALSE,FALSE,3,3,1,1,0,1,2.73631549025235,"Flexibilização",0.396129077186432,4,212.071071428572,39.226857142857,FALSE,0,"Início ao 1o pico","High"
2020-07-19,"BRA",166.452214285714,171.634285714286,-0.506575880071525,0.785347985347995,NA,-0.125,FALSE,"Queda",10,2.625,-9.09090909090909,-9.09090909090909,-9.09090909090909,72748.1428571429,FALSE,FALSE,3,3,1,1,0,1,0.358755718047044,"Flexibilização",0.469500959046143,3,212.071071428572,40.436785714286,FALSE,0,"Início ao 1o pico","High"
2020-07-20,"BRA",166.461571428571,170.6065,0.00562151900309615,0.0814119152152903,NA,-0.125,FALSE,"Voluntário",12,2.625,20,20,20,73793.3571428571,FALSE,FALSE,3,3,1,1,0,1,-0.569166760072337,"Flexibilização",0.559801676694857,2,212.071071428572,41.464571428572,FALSE,0,"Início ao 1o pico","High"
2020-07-21,"BRA",165.017642857143,168.987857142858,-0.86742457075033,0.77133145463526,NA,-0.25,FALSE,"Voluntário",13,2.5,8.33333333333333,8.33333333333333,8.33333333333333,74846.6428571429,FALSE,FALSE,3,2,1,1,1,1,1.67729790991418,"Flexibilização",0.43573534764806,1,212.071071428572,43.083214285714,FALSE,0,"Início ao 1o pico","Medium"
2020-07-22,"BRA",172.843714285714,168.813071428572,4.74256648747948,0.41370562034222,NA,-0.25,FALSE,NA,13,2.5,0,0,0,75904.2857142857,FALSE,FALSE,3,2,1,1,1,1,-1.66723535199526,"Flexibilização",0.902367188746282,0,212.071071428572,43.258,FALSE,0,"Início ao 1o pico","Medium"
2020-07-23,"BRA",178.671357142857,169.6005,3.37162556430004,0.6144128624749,NA,-0.25,FALSE,NA,13,2.5,0,0,0,76968.4285714286,FALSE,FALSE,3,2,1,1,1,1,-1.08019892219067,"Flexibilização",1.09131332499708,0,212.071071428572,42.470571428572,FALSE,0,"Início ao 1o pico","Medium"
2020-07-24,"BRA",182.315071428571,171.294714285715,2.03933878601534,-0.389510329871023,NA,-0.25,FALSE,NA,13,2.5,0,0,0,78028.4285714286,FALSE,FALSE,3,2,1,1,1,1,-0.906156508910683,"Flexibilização",1.42032497949184,0,212.071071428572,40.776357142857,FALSE,0,"Início ao 1o pico","Medium"
2020-07-25,"BRA",186.389214285714,174.021785714286,2.23467145377449,0.942490868724488,NA,-0.25,FALSE,"Queda",10,2.5,-23.0769230769231,-23.0769230769231,-23.0769230769231,79098.4285714286,FALSE,FALSE,3,2,1,1,1,1,-0.190112632378414,"Flexibilização",1.74801485659798,0,212.071071428572,38.049285714286,FALSE,0,"Início ao 1o pico","Medium"
2020-07-26,"BRA",186.304214285714,176.857785714286,-0.0456034971367592,-0.507995970087816,NA,-0.25,FALSE,NA,10,2.5,0,0,0,80163,FALSE,FALSE,3,2,1,1,1,1,-0.253771396588931,"Flexibilização",1.80982425646359,0,212.071071428572,35.213285714286,FALSE,0,"Início ao 1o pico","Medium"
2020-07-27,"BRA",187.311642857143,179.836357142858,0.540743844840574,-0.797261641588831,NA,-0.25,FALSE,"Voluntário",12,2.5,20,20,20,81219.0714285714,FALSE,FALSE,3,2,1,1,1,1,-0.200546977655314,"Flexibilização",1.76876795081535,0,212.071071428572,32.234714285714,FALSE,0,"Início ao 1o pico","Medium"
2020-07-28,"BRA",186.961857142857,182.971214285715,-0.186739974595429,-2.56340215078499,NA,-0.25,FALSE,NA,12,2.5,0,0,0,82248.0714285714,FALSE,FALSE,3,2,1,1,1,1,1.84424735335231,"Flexibilização",1.95053384229138,0,212.071071428572,29.099857142857,FALSE,0,"Início ao 1o pico","Medium"
2020-07-29,"BRA",196.757428571428,186.387428571429,5.23934217292605,2.5128000826288,NA,-0.625,FALSE,"Voluntário",13,2.125,8.33333333333333,8.33333333333333,8.33333333333333,83302.9285714286,FALSE,FALSE,3,2,1,1,1,1,-2.22192965817851,"Flexibilização",1.49269085375747,0,212.071071428572,25.683642857143,FALSE,0,"Início ao 1o pico","Low"
2020-07-30,"BRA",200.935785714285,189.568,2.12360832990877,-1.30692613276527,NA,-0.25,FALSE,NA,13,2.125,0,0,0,84344,FALSE,FALSE,3,2,1,1,1,1,0.367984897488927,"Flexibilização",1.17470339043671,0,212.071071428572,22.503071428572,FALSE,0,"Início ao 1o pico","Low"
2020-07-31,"BRA",207.053714285714,193.102071428572,3.04471826642556,0.336891844592224,NA,-0.25,FALSE,"Queda",12,2.125,-7.69230769230769,-7.69230769230769,-7.69230769230769,85388.5714285714,FALSE,FALSE,3,2,1,1,1,1,-0.282859952341497,"Flexibilização",0.964310869370563,1,212.071071428572,18.969,FALSE,0,"Início ao 1o pico","Low"
2020-08-01,"BRA",212.719357142857,196.863500000001,2.73631549025235,1.14245846596608,NA,-0.25,FALSE,"Queda",10,2.125,-16.6666666666667,-16.6666666666667,-16.6666666666667,86445.0714285714,FALSE,FALSE,3,2,1,1,1,1,-0.622489869326703,"Flexibilização",0.791112006073927,2,212.071071428572,15.207571428571,FALSE,0,"Início ao 1o pico","Low"
2020-08-02,"BRA",213.4825,200.746071428572,0.358755718047044,-1.18272616224762,NA,-0.25,FALSE,"Queda",9,2.125,-10,-10,-10,87489.0714285714,FALSE,FALSE,3,2,1,1,1,1,-0.443039520465038,"Flexibilização",0.776242870398772,3,212.071071428572,11.325,FALSE,0,"Início ao 1o pico","Low"
2020-08-03,"BRA",212.267428571428,204.311214285715,-0.569166760072337,-0.485733399261212,NA,-0.25,FALSE,"Voluntário",11,2.125,22.2222222222222,22.2222222222222,22.2222222222222,88528,FALSE,FALSE,3,2,1,1,1,1,0.45044318871581,"Flexibilização",0.72329352593478,4,212.071071428572,7.75985714285699,FALSE,0,"Início ao 1o pico","Low"
2020-08-04,"BRA",215.827785714285,208.434857142858,1.67729790991418,-1.4643128543871,NA,-0.25,FALSE,"Voluntário",12,2.125,9.09090909090908,9.09090909090908,9.09090909090908,89551.7142857143,FALSE,FALSE,3,2,1,1,1,1,-0.626843644952579,"Flexibilização",0.868364049359618,5,212.071071428572,3.636214285714,FALSE,0,"Início ao 1o pico","Low"
2020-08-05,"BRA",212.229428571428,210.645142857143,-1.66723535199526,1.06635422537302,NA,-0.25,FALSE,NA,12,2.125,0,0,0,90586.3571428571,FALSE,FALSE,3,2,1,1,1,1,-1.29723083750367,"Flexibilização",0.335416061423578,6,212.071071428572,1.42592857142901,FALSE,0,"Início ao 1o pico","Low"
2020-08-06,"BRA",209.936928571428,211.931000000001,-1.08019892219067,-0.51067576491306,NA,-0.25,FALSE,"Queda",11,2.125,-8.33333333333334,-8.33333333333334,-8.33333333333334,91615.7142857143,FALSE,FALSE,3,2,1,1,1,1,-1.30794860403317,"Flexibilização",0.210014387679304,7,212.071071428572,0.140071428570991,FALSE,0,"Início ao 1o pico","Low"
